"","Feature","Beta","P.Value"
"192","VCAN.1",0.143746274574219,0.0137459830285507
"193","THBS2",0.14359680225446,0.00537596590953717
"194","COL10A1.1",0.143378901042859,0.00206689645981076
"195","COL8A1.2",0.143103468128832,0.0034028777461081
"196","ADIPOQ",0.142509988848321,0.00850231609275932
"197","LOC100506621",0.142313169330855,0.00204880887605178
"198","COL6A3",0.14215597285469,0.0527187644569898
"199","SERPINE1",0.141533303064236,0.0334470640542661
"200","LCN2",-0.14143258479833,0.00766150877313875
"201","LOC404266.1",-0.141247033300635,0.068451623165459
"202","VCAN.4",0.1409458036933,0.0156854720498703
"203","COL11A1.2",0.140905490714157,9.20761994163982e-05
"204","CYP3A5",-0.140782416131619,0.05321983454923
"205","MAL",0.140494711365199,0.00196617145722356
"206","LRRN1",0.140378070585368,0.0314884812784218
"207","COL1A2.2",0.140223610943195,0.054674692823787
"208","MACROD2.2",0.140028711998599,0.0177577884505622
"209","PRRX1.1",0.139936585652482,0.0104559469965019
"210","COL6A2",0.139281388970432,0.0563363558567667
"211","CDH11",0.138595145808612,0.0586582954766099
"212","ABI3BP.2",0.138337710178637,0.011174236193553
"213","GREM1.1",0.137996485427385,0.0021636655182692
"214","SULF1.1",0.13787085062106,0.00477434859560629
"215","VCAN.2",0.137573503912465,0.0112996934883505
"216","TMSB15A",0.136579359970031,0.0107036453840438
"217","C1orf192",-0.136416037194004,0.0193424157429096
"218","ARX.1",-0.136390028489658,0.0324693374966996
"219","SERPINE1.2",0.136371643952375,0.0285620830450742
"220","ERBB4.1",0.136262835387222,0.0200797847510477
"221","TMEM200A",0.136218190365661,0.0511597112614057
"222","SCGB2A1",-0.135834307550149,0.000831105382357847
"223","PAEP",-0.135548948178695,0.0688797220483421
"224","NNMT.1",0.135413116884547,0.0189400319353494
"225","BNC2.4",0.135273171731996,0.073235860489066
"226","ASPN",0.135174729324629,0.00187487778295311
"227","EYA4.2",0.134434509654113,0.00555892726085052
"228","FST.2",0.134292251878217,0.00777862000947409
"229","NID2",0.134219253163464,0.0442016229669173
"230","`HLA-DQB1.3`",-0.133863419026784,0.0446790492353092
"231","COL12A1.1",0.133859810966926,0.0302117974052625
"232","COL9A3",0.133694492500144,0.0548143714332578
"233","`IGF2 /// INS-IGF2.1`",0.13366247879953,0.00419290399354776
"234","DYNLRB2",-0.133336610412459,0.0987808462485366
"235","WIF1",-0.133070997041426,0.0725036017667654
"236","C1orf168.1",-0.132641020108037,0.0305857667702834
"237","TMEFF1.1",0.132378211668718,0.0550772429581343
"238","FIBIN",0.132301319899596,0.0582682122508324
"239","ACTA2.2",0.132156065363333,0.0479883618022496
"240","ST6GALNAC1",-0.13213233859758,0.00884252662981906
"241","TMPRSS4",-0.131981259382795,0.0487652968869811
"242","RARRES1",0.131567456632052,0.018102290871721
"243","SFRP2",0.129999307422968,0.00098467285945184
"244","INHBA.2",0.129813662942617,0.0028700976365775
"245","PTX3",0.129654522665368,0.0130531678033828
"246","CNTN1.3",0.129452442974692,0.056040106415749
"247","SLC26A7.2",0.128873764510056,0.0102938564271256
"248","CYP1B1.3",0.12886825553196,0.014742179597953
"249","C2orf88.1",-0.12878253525421,0.00517229090102326
"250","GJB2",0.128694176859755,0.00854134879010924
"251","ERBB4.3",0.128197935019875,0.0465315466623138
"252","CILP",0.128106000168514,0.0467581208759683
"253","HEY2",0.127720759110415,0.0713761041280226
"254","THBS1.2",0.126985513785793,0.0563187267520573
"255","VCAM1",0.12662267634739,0.036055569560233
"256","`TP53TG3 /// TP53TG3B`",0.126180273987836,0.0826621560751603
"257","LOC100506966",-0.125750191354332,0.0920603547251
"258","EIF5A.1",-0.125559663450516,0.03724497360674
"259","AHNAK2.1",0.124957505214326,0.0512300535014341
"260","CYP3A5.2",-0.124951168919912,0.0519313839336108
"261","CDC20B",-0.124589800696472,0.171674554044681
"262","THBS1.3",0.123796720041597,0.063321775943462
"263","CCL28",0.123777085446242,0.0428708669586657
"264","EGFL6",0.123227121455168,0.037743356067031
"265","C20orf85",-0.12270105702659,0.0318091801647356
"266","H19",0.122626895152358,0.00121858101615418
"267","TDO2",0.12258768968072,0.0125107455334743
"268","`IGF2 /// INS-IGF2`",0.122587084465282,0.000617679744199496
"269","SYT13.1",0.122361345605342,0.0808852744178625
"270","FHL1.3",0.12174405445513,0.086268256606481
"271","VCAN.3",0.12154324192826,0.0169278010997615
"272","RARRES3",-0.12124392408148,0.0587204762648614
"273","CLDN6.1",0.121116887231211,0.0186115638490738
"274","MMP2.2",0.120912040624706,0.0705022567382853
"275","TWIST1",0.120668361071184,0.0475642785093909
"276","HSPD1.2",-0.120546690835632,0.0757080232137919
"277","PDLIM3.1",0.119349461819062,0.0352824263357672
"278","RARRES1.2",0.119295270769557,0.0200787299873008
"279","NNMT",0.11926423523015,0.0317722771346809
"280","SFRP1.2",0.119029785315577,0.0247750249635599
"281","EPYC",0.118597888570204,0.000883124209989541
"282","SHISA2",0.118172516091408,0.0508680622256055
"283","TMTC1.1",0.117866125072835,0.0906078123447569
"284","FXYD3.1",-0.116855912919303,0.0833239949741867
"285","FNDC1",0.115241556124504,0.0360569826803234
"286","FGFR3",0.114424947616193,0.056007127338032
"287","EFEMP1.1",0.114417731347517,0.0741879971687158
"288","GPR37",-0.114139901309493,0.134047010471042
"289","BIRC3",-0.113990190550507,0.0964796056614138
"290","ADH1B",0.113927508124714,0.00261221953069053
"291","HOPX.2",0.113752049068141,0.10868113232709
"292","RUNX3.1",-0.113168703330822,0.0859073216029516
"293","MGC24103",0.113132453018326,0.114916488882046
"294","C10orf81.1",-0.112952375644383,0.171738890973217
"295","DEFB1",-0.112780067330231,0.0157266493880195
"296","ZNF711.1",0.112669938970634,0.113558522201655
"297","GAGE3",0.112148908122314,0.0651828796466726
"298","TCF21",-0.111657728195439,0.151058346494639
"299","POSTN.1",0.111638445660812,0.00163659272334025
"300","RSPO3",0.111367196897751,0.032998886126474
"301","TPPP3",-0.11118417460455,0.146395494770658
"302","TOP2A",0.111158365362933,0.124863316900272
"303","ISLR",0.111104425633194,0.100361995193488
"304","C2orf40",0.110958602894806,0.0477764293543106
"305","NMU",0.110608326934483,0.0688432041761026
"306","ADH1B.1",0.110573012203848,0.00212098543492174
"307","LOC613266",0.109783706321273,0.0191263676824504
"308","FRZB",0.109537353545166,0.0730817360068023
"309","FLRT2.1",0.109221261247967,0.0937734748353862
"310","GPR64",0.108846142656768,0.0247043908988235
"311","FBLN1.2",0.108563993256045,0.0994646596920799
"312","COL13A1.1",0.108387749551073,0.054830061377384
"313","NUF2",0.107983553831912,0.151234424408115
"314","EFS",0.107905318820517,0.115908136033712
"315","CDH11.1",0.107901652359034,0.0875256039540886
"316","FRZB.1",0.107899894862656,0.0727287178268493
"317","SLC2A3.2",0.107877938383555,0.137234671181083
"318","H19.1",0.107728684582598,0.00572936942807334
"319","NPAS2.2",-0.107552635236669,0.151175629882423
"320","ISM1.1",0.107447433054487,0.0504361181792667
"321","MFAP5.2",0.107250772840846,0.0264542628402911
"322","CD36.2",0.106905394828734,0.0523481984928122
"323","PNOC",0.106357397714958,0.0380368346500328
"324","SCG5",0.105674508906494,0.0880473476438772
"325","LY75",-0.105602424411597,0.140786298901848
"326","MALAT1.3",0.105306972237843,0.0808403250703279
"327","NPAS2.4",-0.105285431412933,0.137386163429349
"328","RARRES1.1",0.105043346388957,0.0344765076490063
"329","CDH6.4",0.103882288444035,0.0710755625767635
"330","SFRP2.1",0.103790783450227,0.00193327918090231
"331","KLK11",-0.10367215248099,0.0734271755792321
"332","TSPAN8",-0.103578486048128,0.00838373050568363
"333","USP53.2",-0.10346104822167,0.131267900394608
"334","AQP3.1",-0.102974094923134,0.121375116804761
"335","LMO3.2",0.102886091823111,0.0548302804245963
"336","GAS1.1",0.102862184536568,0.106928024326013
"337","PNMA2.1",0.102608052540642,0.0856760998624747
"338","SLC27A6",-0.102511821234436,0.129802385990295
"339","L1CAM",0.102277971890463,0.064963676923559
"340","SPOCK1",0.102106472838656,0.0894248751289285
"341","WISP3",-0.10206474270865,0.117021643753571
"342","ALDH1A1",-0.102057320565934,0.125336015240253
"343","ECM2.1",0.102042064558118,0.133728227541598
"344","FLG",-0.101467115927624,0.219818114432397
"345","MAP2.1",0.101464542373888,0.0982097836386406
"346","PTGDS.1",0.101431990912293,0.0944759986516126
"347","MET",0.10132392177901,0.16042128933058
"348","MMP10",-0.101170936406778,0.0957692622361455
"349","CD36.3",0.101146558254475,0.0515015576162713
"350","`LIMS3 /// LIMS3-LOC440895 /// LOC440895.1`",-0.100892386794691,0.150434094913283
"351","CD36",0.100302153561671,0.0647547439251849
"352","CDH11.2",0.100254197395192,0.116324952846217
"353","DSCR8",0.100104271288516,0.064946596652473
"354","FGF9",0.100006093812367,0.0676434816785138
"355","SCGB1D2",-0.0998524337595491,0.0356372293130703
"356","PLA2G4A",-0.0992714843969105,0.126155812058051
"357","`HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// LOC100133661 /// LOC100294036 /// LOC100509582 /// LOC100510495 /// LOC100510519`",-0.0990300804341211,0.157572981267879
"358","POSTN.2",0.0989168843228772,0.00460004757082686
"359","C12orf39.1",0.0988131057684302,0.111963306132361
"360","SPRY2",-0.0987533827198186,0.154198859054301
"361","HTR3A",-0.0984813616939178,0.169272663599287
"362","SGPP2.1",-0.098141456967381,0.0885069914078838
"363","TUBB2B",0.0980517744455175,0.0456051424558792
"364","EDIL3.2",0.0979793673131948,0.0970453330939481
"365","LAMA1.1",0.0978983712847927,0.10973220920991
"366","TMEM178",0.0977160037025955,0.100900649194291
"367","`PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2.1`",0.0975077849688214,0.169957880666662
"368","CD200",-0.0974265377384061,0.158680000783913
"369","PVRL3",0.0971866950501208,0.135322020476618
"370","NR2F1",0.0970291161327755,0.126990378589212
"371","BMP7",0.0969825862804027,0.165975960686204
"372","MFAP5.1",0.0967035436061253,0.0305889619336147
"373","HIST1H3H",-0.096608980065761,0.191330635970874
"374","`HLA-DQB1.4`",-0.0965495254711954,0.181327796209282
"375","PTGS2.1",-0.0964784696611748,0.16409554131479
"376","PKHD1L1",-0.0964186350969077,0.0721878176802098
"377","FBN2.1",0.0964061632100441,0.068427579949792
"378","PROM2",-0.0961926313038624,0.13041830863796
"379","MMP12",-0.0961538012438213,0.0592408117578591
"380","CNTN3",0.0961533657482498,0.0625039908186359
"381","IRX3",0.0957348344252399,0.0881776377915899
"382","CDH6",0.095624792381709,0.0565997447952297
"383","TMOD1.1",-0.0945395511136946,0.190262434231993
"384","`HLA-DQB1 /// LOC100133583.1`",-0.0942507527895235,0.0917365163492355
"385","LPHN2.1",0.094163888299111,0.229414476408785
"386","ANPEP",0.0940418489607499,0.0997784013281395
"387","FABP4",0.0939816917045067,0.00370214014899368
"388","PIGR.1",-0.0939711053422745,0.0542930488643531
"389","TSPAN1",-0.0938264465397447,0.177474216042413
"390","MOXD1",0.0937429338380362,0.157386706778243
"391","MOXD1.1",0.0937203385425521,0.144948019942303
"392","CLDN1.1",0.093082142569654,0.161511339800687
"393","KLHL14.2",0.0930401115452298,0.222921003167393
"394","GLDC",0.0927820525615111,0.0958083327493247
"395","`GAGE1 /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8`",0.0922407755249247,0.0770439771943091
"396","GUCY1A3.1",0.0921197740003975,0.191621085472224
"397","LIMS3.1",-0.0920118140336739,0.189427877857837
"398","COLEC12",0.0920000068871421,0.186229792937591
"399","ALDH1A3",0.0914739993322624,0.155727693777687
"400","SERPINB2",0.0914147988824417,0.117364224300266
"401","ACTG2",0.0913724260509375,0.166348176779754
"402","SLC44A4.1",-0.091028973940419,0.201663596734546
"403","EFEMP1",0.0910244160445738,0.108191234634879
"404","MALAT1.7",0.0909277344518858,0.105084379985212
"405","EVI2A",0.0904817538360418,0.207440911431395
"406","CLDN16",0.0901711798039928,0.0885459369964294
"407","`PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2`",0.0901208819287574,0.207167249881576
"408","CDH6.3",0.0897061834992838,0.111405939370511
"409","PTGDS.2",0.0893465828070503,0.138714054408059
"410","FRAS1.3",-0.0888558283960006,0.1433858903731
"411","STEAP4.2",0.088666996167329,0.143147319845852
"412","XKR4",0.0883678377149316,0.119490806879424
"413","PTGDS",0.0881835131359104,0.161762430363443
"414","CDC42BPA.2",0.0875461626433932,0.213949356728377
"415","EPHA4.1",0.0874123469340951,0.223742043260923
"416","FLRT3",0.0874017898747481,0.203933985018809
"417","C21orf63",-0.0872878524060619,0.196557288633034
"418","TSPAN7",-0.0870537309554741,0.14222059811109
"419","C1orf186",0.08703393551212,0.230903501083194
"420","CAPSL",-0.0869745599911686,0.139252040125288
"421","CRIP1",0.0869607447902941,0.233644160740432
"422","CACNA2D1.1",0.0862968785817975,0.163259081325075
"423","IL8.1",-0.0860750053559907,0.255050050729304
"424","CMAH.1",0.0860007609672973,0.208851681149827
"425","CFB",-0.0859770096687857,0.217121470095388
"426","CLDN10.1",-0.0857961090566461,0.0678371443783386
"427","CDC42EP5",0.085414977495388,0.200759123887486
"428","PI3",0.0848760887964005,0.137253736788171
"429","PTPN13",0.0846428951542595,0.196003437864837
"430","LTF",-0.0844719795658759,0.172579876749597
"431","CA12",-0.0840139535693871,0.161916528801229
"432","MUC15",0.0835827598722059,0.19036920578978
"433","HIST1H1C",-0.0834932156067848,0.193041871873191
"434","HMGA2.8",0.0834187415163897,0.0847965308064804
"435","KRT23",-0.0831419436030955,0.0996201998767053
"436","HIST1H2AE",-0.0828489337947338,0.223763231038127
"437","USP53.1",-0.082833200516226,0.207509980446197
"438","CCND2.2",0.0827263089447942,0.222593822362881
"439","PCK1",0.0826228323776229,0.0590382512366944
"440","PLAT",0.0823392882605703,0.187242603168777
"441","IFI27",-0.082015761691869,0.242654088554664
"442","AGR3",-0.0814864418574963,0.0739655287326435
"443","C13orf36",0.0811090909279473,0.221546373228411
"444","EPSTI1",0.0805802497009881,0.250888821674163
"445","MFAP5",0.0803011510124928,0.0829942885874281
"446","GTSF1",-0.080139017989062,0.263436691939702
"447","ERP27",-0.0801165043941822,0.114405260215733
"448","`GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7`",0.0800081513633567,0.0809261833344464
"449","ZNF423",0.0799693282112887,0.208513559447049
"450","TFPI2.1",0.0796241765114426,0.127586215516015
"451","TFAP2C",-0.0792738150773758,0.287744100557359
"452","TTC18.2",-0.079091768037451,0.22090691653661
"453","HINT3.2",-0.0787692234693433,0.160435476593581
"454","`GAGE12F /// GAGE12G /// GAGE12I /// GAGE5 /// GAGE7`",0.0787461899790222,0.0905981864056308
"455","TGFA.1",-0.0786369453371949,0.292800896479502
"456","RGS4",0.0783191419712374,0.263291678067738
"457","PDGFRA.1",0.0782888220246866,0.212261364590636
"458","CX3CR1.1",0.0781647840687234,0.20970897619988
"459","CA12.5",-0.0781151340033108,0.261935823702528
"460","FLRT3.1",0.0780588569173627,0.211816189454531
"461","IFIT1",0.077017177653497,0.211448825176694
"462","`GAGE1 /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE12J /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7`",0.0770116488733392,0.153774914921334
"463","`HLA-DQB1`",-0.0769076065623574,0.0594443549145443
"464","`GAGE1 /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE3 /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8`",0.0768839113395476,0.0883292468067567
"465","ETV1.4",0.0767728200681187,0.19715981961299
"466","RTP4",-0.0765400761840961,0.273764148893294
"467","TCEAL2",0.0765250571103969,0.196281540803089
"468","DIO2.4",0.0762796443340404,0.167489660758097
"469","PAX2",-0.0759858493133408,0.179438821600979
"470","SLC16A3.1",0.0754319808721032,0.27725505677316
"471","POU2AF1.1",-0.0750385961376099,0.214976881333873
"472","FCGBP",0.0749124737481342,0.305051991850684
"473","DNALI1.1",-0.0746567097403563,0.246767829831068
"474","`HLA-DQA1.1`",-0.0744805546766013,0.0529538466589533
"475","PI3.1",0.0744289558018542,0.195542498046437
"476","SERPINA5",-0.0741178773054659,0.199057602240628
"477","TMTC1.2",0.0740264187774004,0.259984503725203
"478","GULP1.1",0.0734013646092841,0.314143887089621
"479","AR.2",-0.0727365618075901,0.252339328535226
"480","IL1R2",-0.072669856958529,0.326735069390253
"481","CEP55",0.0719611079161219,0.307777212412337
"482","CYP4B1",-0.0714524418259486,0.275701418317114
"483","ERAP2.3",0.0713843953432146,0.254223577816934
